GA_ID,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
92,76.62508419,75.14371825,80.90200734,73.91500086,79.96981087,74.48923835,61.82331088,85.82160036,79.77832163,72.15833952,75.40743288,78.27340697,75.24137888,77.08336568,83.27655783,75.20439428,82.38249234,76.28050973,70.45685446,76.17044352,77.58114143,76.39432331,82.8902639,80.47661872,83.7179234,75.83561752,74.41842666,75.94387712,83.52957456,86.11849706,73.22174591,74.06314287,75.97588903,82.67396636,74.53158856,78.03361493,80.25091044,82.32665582,73.14514337,94.31931427,85.2254029,92.49313602,91.68871511,93.78667066,87.78375383,79.27684514,90.63173126,98.71898796,94.06260251,91.0024678,91.87617444,94.69109633,88.69942919,88.56699108,90.49456114,95.37004871,88.56143901,93.59302091,81.58083985,89.33041555,75.40688776,84.78992142
98,66.75382807,63.05258867,69.97973015,64.00884206,69.40380463,66.29719085,54.37694297,76.53205878,69.23063186,62.87132466,67.18918018,65.24711979,65.68256274,67.93132993,73.88417132,65.42819628,70.95933723,68.88079447,60.45508944,65.9145197,68.22895296,63.89305513,73.26120512,69.60437232,73.23976545,68.93519096,66.27323503,67.03699219,73.29621955,75.21004922,65.0190246,68.57901302,67.11744605,72.48446871,65.34827056,70.32970451,72.27161034,70.39786768,64.37820947,81.03724637,74.22266734,83.13166176,81.91437246,82.84368508,77.33546639,68.980155,80.19933782,88.50480523,83.99714983,84.29618951,81.65706793,86.63994565,81.80923614,82.30613985,78.90436719,82.54565479,81.71080517,83.73155774,71.41090186,83.13167568,67.24165165,76.19423666
99,75.03763815,75.69843054,80.73746141,73.81573218,79.05160931,72.79095703,60.10164902,84.60338501,80.15033028,72.52352017,76.27545892,78.890998,75.09462464,76.90596335,82.76298675,74.96560032,81.42558785,73.90603326,70.18666242,77.14088194,77.83710386,77.95308899,81.37127911,80.21675322,82.73247296,73.0248171,72.87589142,74.68658131,84.81065913,83.93487049,72.13956753,73.08284602,74.453577,80.49614837,75.22936243,76.29950696,80.10087436,84.62431413,73.2763042,95.43789712,84.86204471,92.33424293,90.38525516,93.85989202,88.32611669,77.53729067,90.05469327,98.35503991,92.72754393,90.45181234,91.04275595,93.17458526,87.56949921,86.61534541,89.61575861,94.36702198,86.50712646,91.99664687,86.43433004,91.54054173,82.33164488,90.06813307
101,64.50645087,69.11891187,70.36826396,64.69541528,69.00264276,63.04170589,52.41837238,70.92976763,71.95216675,62.8208741,67.60783749,70.55113097,64.32692036,67.37338904,71.42822588,68.2223709,69.62574355,62.79653567,61.47042806,70.21492393,69.35533753,70.45531461,67.76464625,69.76272192,69.51195765,59.46388551,58.64809506,63.72787768,73.26276423,70.9549955,61.59433719,61.94020116,65.68949155,68.87466723,65.90119356,62.73397507,72.55995751,77.22383861,63.22570036,85.93650059,73.39015532,78.77478712,78.00347578,83.447731,80.58035384,68.44032457,81.83092153,86.83672538,84.36762487,81.77770755,81.30250613,81.19083937,77.47244936,77.64954955,82.09440507,87.95696215,75.60692953,80.56210398,78.83277005,82.39560128,71.01393928,79.64790642
100,68.89644967,63.78553847,71.68060749,66.08162675,71.75047065,69.49723217,57.75501546,79.38202647,72.00856553,65.68336228,70.31563776,67.09142691,68.80487414,70.57750825,77.03566754,67.54194762,72.7875397,71.32461396,62.64304693,68.5235011,71.93448349,64.96867129,74.7128801,70.08937353,73.46627503,71.31246187,68.42735207,69.93201943,74.37908525,75.46797379,68.14591384,72.32039508,68.55871233,74.0641841,67.97862399,71.52996501,73.27461318,72.339573,67.70839135,80.93041714,73.81110989,84.50927997,83.24337052,82.47424475,78.92523089,69.83047294,82.22956659,90.00482642,85.35142133,87.66555067,84.0436868,89.91596656,85.2250322,85.67306278,79.9784871,84.79614955,83.76590555,84.30919862,77.94501505,90.35429345,74.87051451,82.25058538
91,63.30452064,63.84828393,68.68910912,60.63530637,67.33373216,61.40155777,47.64825791,71.20425116,68.57700605,60.12910549,63.86412176,68.45466471,63.69703663,65.13877067,70.3572263,64.50938048,68.94448535,60.77203749,58.998428,65.72534987,65.02479003,67.40566756,69.44573706,68.30653565,69.9048294,59.80683876,59.90149027,62.26659745,72.43025265,71.44933512,58.93530736,58.89567104,60.76302517,67.96498888,62.61452673,63.36779345,66.44314528,74.042341,61.35509471,83.07025049,70.71691308,78.44593341,77.29933831,81.05067224,75.53562716,65.15667506,78.27774014,85.53692059,79.25673961,76.72163277,78.64844321,79.1986614,73.71460478,73.45702579,77.48903034,83.48765714,73.31513933,78.34465028,74.85734166,79.77938455,67.12858149,76.40055149
107,77.48211116,79.20725504,83.31207204,77.54527029,81.64671898,75.04826831,63.82065444,87.1681949,83.03496158,75.62712039,80.24668237,80.66840952,77.08216402,79.4093234,86.13465087,78.55411955,84.01093707,77.02238613,73.10587099,80.67650268,82.09252599,81.09567141,83.13430075,82.63283665,84.73877746,74.96683299,74.57156828,77.07983573,87.81169348,86.28071874,74.6314615,77.32510623,78.37571214,82.82964127,78.63182351,78.15629848,84.46258911,87.14487269,75.15080202,98.74881207,88.52032211,95.25512255,93.28823267,96.99195287,92.34670316,80.24168084,92.98683963,101.2556475,97.06085928,94.88515201,94.21579658,96.7389264,91.42635994,90.60469082,93.00201333,96.89772953,89.76638078,96.03612987,90.66678975,96.0637849,89.1943486,98.41837125
106,57.51701352,61.08708832,63.07736319,57.55256382,61.40907906,55.95867175,45.91020284,64.61526431,63.89192534,55.91968,60.69878683,62.3293771,57.71488007,59.53193475,64.32952332,60.20534713,62.68245013,56.33762497,55.18746533,62.33677026,62.20355857,63.09151713,61.66584437,62.45565841,62.85507187,53.45329251,52.99945507,56.78841139,66.46849638,63.64945567,54.82702326,55.86985441,58.26915557,61.43717892,59.22339173,56.52310803,64.01475465,68.16266747,55.85231706,76.98395424,66.16787713,71.67824744,70.39856478,75.0214559,71.96162178,60.29184982,73.02338615,78.5882106,75.65740808,73.82600575,73.55842996,74.03705923,70.15219616,70.04874628,73.31776543,78.17720506,68.37602053,73.19694174,70.45544813,74.82154454,66.83552739,74.94388469
104,71.96297628,67.27028459,75.38722794,69.34295044,75.2780297,72.0026552,59.69939466,82.99899538,74.9208837,68.26455879,73.52939481,70.165953,71.07795613,74.06607725,80.40786478,70.88608699,76.41200862,74.61835787,64.95515981,71.8549684,74.55005362,68.10501689,78.18895684,74.42300823,78.07238405,74.7310851,71.33234518,72.95984987,78.72345711,80.69478237,70.72567222,75.76925892,72.10713684,77.83317962,71.00145021,76.27715957,78.25186285,75.85588518,70.32809978,86.23601855,78.99427695,89.64833826,88.26516175,88.97951778,83.14628601,73.8955879,86.37981953,95.64211747,90.55105549,92.09476572,87.97995147,94.36384073,89.20359981,90.07832212,84.73739464,87.67321227,88.31817525,89.6318361,79.74723226,92.55980248,77.2061992,83.0612902
102,71.220744,68.43165859,75.16747935,68.80423298,74.21959769,69.65046146,57.36729576,81.14462148,73.7289729,67.48531172,71.75858868,70.57998819,69.8977255,72.48737915,79.01726668,69.63676447,76.07359643,72.59574368,64.65778774,70.38818826,72.57420243,69.05909696,77.68347086,75.28289267,78.63358007,73.13015136,70.89585901,71.6803847,78.87499203,80.45297083,69.12333221,72.1131711,71.61573993,77.18239409,70.05081957,74.71886028,77.19640173,75.66078969,68.36367058,87.72716127,80.01336847,88.60004312,87.34809561,89.04241205,82.52789217,73.48070863,84.97346209,93.69071549,89.03071169,88.14597,86.37494674,91.01917782,85.79900092,86.12476876,84.35867136,87.57830477,85.55690004,89.03560375,75.87504114,85.9906318,71.06418039,81.62604392
96,37.39524763,42.50432691,41.8951965,35.94608862,40.50624892,36.13944287,27.17819876,39.64592702,44.19798798,37.01398666,39.31883604,43.82025399,37.09612412,39.31763286,41.9122857,38.26145246,39.40731958,34.33492661,36.58124257,41.8868159,43.05921647,41.05427665,36.6396255,41.22569904,38.58543214,33.18866866,33.11340326,35.57984069,44.19870244,38.58769896,36.71504724,32.16687268,35.76958395,37.22296833,38.44589503,33.72156864,42.96960937,48.61783609,37.33685593,53.44690754,40.27634278,45.69527408,45.81169076,51.09094542,48.03329082,39.21077073,50.73704265,54.63579901,51.97142546,49.40670886,49.61957621,46.09067366,44.77790245,47.35858471,53.23960461,58.36729331,46.3735773,46.53387085,48.03898965,47.12322007,39.06127217,42.37439403
105,75.48901281,82.68249885,82.29934987,76.77197439,80.16459677,73.94621978,63.31468362,81.90405033,84.61334025,74.77487681,79.59954423,82.3562099,75.34727954,78.07007818,82.69550914,79.32578508,79.87468875,74.1642877,72.90495904,82.79407284,82.53873595,81.92449896,77.1057735,81.41672652,79.58421157,69.73610821,68.43679643,74.32109463,84.67692798,80.45209101,73.18826451,72.34915137,77.67853101,79.70717759,77.12613616,72.86146625,85.38214995,89.1746067,74.44210829,98.97435923,85.26552202,90.49061801,89.65427778,96.42403536,93.60302888,79.88278985,94.46905825,99.22284762,97.74681354,94.52097426,94.0663552,93.59827748,90.11323034,90.06052533,95.32059185,102.5617007,87.68454371,92.21616563,91.36228137,92.96310758,85.34712283,92.2492023
109,68.02231629,64.33701404,72.0440183,66.05843832,71.45739268,67.08401462,54.78568273,78.64423497,70.37527922,64.13950069,69.52767974,66.24742127,66.60761903,69.64022665,76.7043126,66.71620726,72.74542084,69.78838555,61.2546015,67.22332916,69.93024035,65.48235223,74.42938781,72.27612109,75.49448639,70.6060641,68.10396811,68.82194871,76.1867517,77.5884275,66.67656585,70.59522923,68.41272288,73.92901428,67.88947835,72.87094825,75.76120096,72.61548179,65.87912745,84.46285789,77.07776016,86.34274854,84.68279302,86.71024938,79.93028254,70.54723364,82.27627745,91.45905061,86.56499682,86.8469095,83.38760573,89.21330837,84.00010176,84.84051232,80.96273008,82.5116626,82.84953414,85.95560321,74.39393341,84.09847932,73.53368105,81.69891316
103,76.47302931,75.08574267,81.28651339,74.79435174,80.02008102,74.04390758,61.7972954,86.83459576,79.71430935,73.22941446,77.22215813,77.30166843,75.26470343,78.14997049,84.98894895,75.19214168,82.37661343,77.02034856,70.40063524,76.49975556,78.50661617,75.98096528,82.92756718,81.36871024,84.58269243,77.28691432,75.70321583,76.84812246,85.14835855,86.20864037,74.04706885,76.7505552,76.90449405,82.62570126,75.87020145,79.34250416,82.81218812,82.32521478,73.63908265,95.44716007,86.60982335,94.53527928,93.13001243,95.19218788,89.11652448,79.41733067,90.96973091,99.80165054,95.0353158,92.91733216,92.15380694,96.08054989,90.51747644,90.18282404,90.75652972,94.0173803,90.32441738,95.10320271,83.45768722,91.35331673,79.18108243,89.21047289
113,68.39042456,63.53079254,72.10797292,66.34600644,72.2585228,68.00953389,55.60404992,79.5554311,71.19491142,64.41147132,70.49011742,66.37780802,67.04500337,70.37040843,77.15457779,67.65808421,73.06511413,70.70599229,61.195796,68.19864619,71.02916739,64.69820904,74.47322097,72.0916463,74.68269911,71.52976396,68.60040156,69.8283653,76.51891864,78.01821303,67.69245312,72.14832403,68.64619179,74.22475047,68.31617151,73.77757412,76.19446296,72.73627671,67.09845652,83.66032754,76.35119562,87.01773988,85.34344837,86.91446448,79.98714997,70.61265398,82.84980498,92.51200659,87.22225411,88.71610013,84.0653003,90.99287195,85.47912707,87.03771487,81.71706082,82.38973952,84.35895007,85.97033478,75.7882415,86.07344664,76.85061859,82.03769533
