GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
99,87557.43858,87508.08145,87558.07055,87483.06274,87472.06763,87567.55377,87539.80355,87593.66095,87570.72873,87521.0362,87529.08965,87562.32696,87594.11517,87547.75526,87580.58538,87562.20259,87580.44694,87535.68314,87553.11781,87523.77982,87554.12775,87542.37393,87556.0203,87571.94033,87565.55525,87534.42105,87561.4336,87564.55366,87500.94503,87522.69121,87593.89916,87481.71738,87506.30519,87590.97779,87589.24589,87593.61148,87640.49399,87600.50463,87618.14906
101,89777.92913,89732.63065,89789.54183,89714.58741,89702.06666,89782.05821,89784.95952,89921.78675,89871.37857,89745.06015,89757.05688,89788.64696,89820.85643,89767.79438,89796.97729,89787.12196,89800.94434,89760.31441,89772.78788,89848.0971,89885.92113,89863.04869,89886.87547,89903.39286,89887.60668,89863.94561,89881.09704,89898.81045,89828.92114,89853.07041,89917.71788,89808.80772,89823.87835,89915.362,89917.06769,89913.83433,89960.69819,89920.73641,89935.94959
100,86362.77866,86322.05931,86356.24756,86274.47058,86272.63692,86370.62532,86329.63918,86440.77393,86422.77018,86324.407,86340.73025,86368.63548,86400.73706,86355.5887,86382.73457,86366.72793,86408.74785,86333.06461,86356.14179,86377.09193,86398.1661,86401.56837,86412.63425,86412.92295,86425.00969,86371.60929,86418.33916,86397.62223,86342.65243,86344.56581,86453.09542,86326.01692,86348.93836,86441.38649,86453.36861,86444.54775,86494.76862,86449.88587,86479.51303
91,85929.74472,85887.70565,85937.26754,85855.4792,85848.49924,85941.97182,85925.36958,85946.81418,85929.21857,85902.60795,85909.97044,85938.55548,85968.29422,85928.00715,85959.16168,85936.71329,85959.74187,85921.66986,85935.42732,85880.73511,85913.13769,85906.53662,85913.8772,85936.91431,85924.07221,85905.65243,85925.46469,85926.47549,85866.07837,85887.69165,85946.47599,85836.16235,85873.0973,85951.58537,85952.29012,85955.82862,86003.47845,85959.50711,85978.69312
107,89591.73691,89539.32611,89593.25794,89523.77381,89507.83197,89599.79224,89576.07025,89683.27635,89644.47403,89552.8011,89562.54537,89598.20656,89631.57921,89577.33181,89609.37199,89597.64314,89611.2048,89562.89429,89580.81524,89607.11432,89640.10592,89620.89687,89644.00924,89653.91121,89647.26275,89611.43222,89638.10116,89649.27812,89581.39694,89604.88591,89679.62917,89569.14538,89581.08222,89673.47438,89668.99412,89672.996,89717.5635,89680.50318,89694.77848
106,88011.67494,87968.80635,88020.70152,87945.03993,87934.84075,88017.83498,88010.24568,88074.84479,88046.92577,87983.87214,87993.85622,88023.6688,88052.14502,88007.38636,88034.33901,88019.7238,88042.18502,88002.40366,88015.25975,88007.19024,88044.69664,88027.26394,88043.29232,88059.67662,88046.71078,88027.31719,88043.16708,88052.02019,87989.24715,88011.63381,88073.26482,87966.34385,87990.74861,88076.21304,88076.71139,88076.09672,88121.33874,88082.3437,88097.61017
104,88468.11161,88418.97942,88457.7919,88386.27319,88377.64852,88473.32772,88425.85727,88537.5412,88513.78757,88421.83023,88437.23376,88469.57901,88504.30959,88452.38772,88485.05241,88471.68616,88502.54534,88426.13377,88447.54453,88467.89185,88486.99733,88485.43855,88505.38883,88499.61459,88512.9057,88453.13723,88498.85638,88488.28045,88429.14747,88434.6458,88541.78746,88420.8173,88434.29586,88525.73506,88535.1529,88529.6312,88576.62133,88537.57653,88564.84163
102,86979.16886,86932.11704,86972.78556,86899.09583,86889.71955,86985.09201,86955.20656,87054.87553,87029.23438,86939.82845,86948.31388,86982.21207,87014.2903,86969.17994,86999.11072,86982.09696,87009.49083,86953.74072,86973.12533,86985.99212,87010.96681,87005.25566,87016.69851,87024.91271,87029.19018,86984.71956,87023.99672,87014.71659,86959.02657,86971.13711,87056.6563,86938.8017,86964.44577,87050.5149,87052.78451,87055.23533,87103.22926,87063.14079,87085.15594
96,85728.70265,85694.12369,85745.10065,85655.76205,85657.00716,85736.02849,85743.59481,85755.07535,85732.58411,85715.30417,85722.82794,85747.05118,85769.90857,85731.08704,85764.74102,85736.72937,85768.15595,85738.12679,85741.10109,85698.28516,85744.51677,85730.65524,85735.39852,85764.99078,85738.50025,85738.97271,85743.04697,85752.09592,85694.59642,85719.52611,85755.51087,85654.04529,85704.11304,85766.1321,85776.30818,85774.97366,85820.30229,85774.39033,85792.22876
105,94259.47215,94207.61214,94270.7458,94205.27161,94183.2328,94253.86979,94240.94028,94327.82276,94298.43486,94213.00298,94229.16109,94265.78248,94305.94184,94232.76911,94261.98718,94267.58304,94268.17316,94219.44495,94231.76684,94246.2146,94284.86486,94245.82174,94290.89216,94296.5424,94282.56168,94245.46997,94265.46997,94298.07215,94220.37246,94245.96551,94323.75282,94209.25781,94197.89336,94307.51961,94309.8521,94298.01013,94348.51832,94309.485,94323.88894
