GA_ID,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
31,699.132707,495.7388124,495.4259256,605.2740332,561.6606321,445.092833,523.5499673,782.6285419,740.3111116,541.6934275,491.0860207,551.2310556,670.9897881,585.061383,713.2473301,700.0333761,482.1185145,510.106743,598.634078,731.9176047,672.880545,806.6239495,787.026926,690.8175684,864.9902183,645.2842037,749.0138598,605.478262,725.0493404,721.6443059,652.1362138,512.4551211,685.2947877,661.2108038,652.8245729,560.9565955,643.4446362,705.9603617
37,304.8395162,387.5281916,485.992073,460.3840991,474.5197001,347.2991699,362.1090583,382.6503405,465.7282796,436.6783565,376.4174369,503.5590439,598.1931953,405.477494,423.1482671,362.1464782,412.855052,378.9452872,391.1658691,430.9196591,405.0141545,413.2437546,432.1848745,493.6476961,420.8081118,454.6722495,505.5008741,415.8674686,385.9039606,442.4466139,491.3397624,524.2028434,489.8234287,437.8262615,466.6831423,471.0288097,562.5756094,710.467407
35,691.2271847,754.7244153,957.0592014,712.3981989,751.4320012,556.10625,641.4935352,942.0018719,885.3291066,978.2357544,940.2905033,1031.322559,1359.684054,887.1562662,687.1279872,1035.603628,696.2449007,607.4199342,821.9191874,944.451132,746.4693824,742.8232277,821.7906287,982.4492057,783.8808376,776.8746403,854.0430978,784.2528923,651.3533391,864.6425567,712.8414803,855.0541815,661.0132305,754.7950212,687.8205559,755.0733313,965.2730764,1305.213356
36,552.9469619,632.6850804,883.3597554,783.7150821,717.733156,542.559305,660.0731389,783.6150023,820.8631315,797.7619218,657.5272147,864.2996908,1191.779732,773.4274496,671.5932592,851.7734239,697.1903288,613.7374742,779.475226,797.1057188,657.6495026,716.8739305,769.5881156,889.8576035,828.2146322,717.4159407,882.5826364,676.3931008,621.3959876,770.2874301,733.8735432,758.7720548,660.4241361,775.161003,727.4263306,843.5954514,965.1253092,1268.482515
40,665.5770055,800.5911383,1015.210884,878.3259018,793.3788073,762.106427,725.9550829,1101.028927,973.7328179,1120.169216,934.7976493,1123.11879,1462.367064,942.1639989,910.7481163,1137.543604,823.9515049,684.5702185,913.3232108,974.2181492,846.141853,915.624978,1189.616574,1005.735248,1030.633409,872.9029602,1025.01315,936.9074941,843.1923687,964.3140646,849.8951939,1066.601105,926.5563326,962.9656168,958.0969782,1115.600194,1236.725848,1424.047946
39,554.7472369,749.7540299,879.2596473,834.4547256,745.080066,593.628293,655.5761184,835.3890672,798.7707908,830.857705,750.4350856,886.2774945,1302.285946,743.794373,618.614542,717.8263091,699.0274046,613.6626953,808.7701199,868.315408,730.6885756,731.4476296,869.694939,902.5809838,835.8628469,736.6954577,945.724661,728.6343397,716.612213,741.7652915,819.0129678,890.3556566,805.6309234,764.5765819,700.0138419,881.1886429,1017.422725,1326.640407
44,131.262922,140.835898,149.9765389,167.2898928,152.79279,139.3570971,154.4210583,132.0409166,142.5150552,143.3490691,143.7750033,180.4315641,201.9612904,166.9609372,160.6211865,163.5167429,152.4425904,156.7631927,152.079824,154.1988986,183.5622576,161.6229742,146.0887247,140.1321323,137.9923779,163.5361608,159.6417666,147.6347578,134.481138,164.5619379,176.7064903,154.9992816,170.5826589,147.9581798,176.1218038,177.2795635,218.4845072,262.7626602
41,179.1281791,200.991355,202.560498,214.630779,181.7953187,163.7511435,153.2217252,166.7011015,182.4474668,182.1252985,209.9156149,251.2365773,345.0027907,214.7597231,228.9833057,206.7089434,176.6068795,184.6663809,212.653817,198.778165,239.3586042,212.402975,180.1418475,161.05589,167.7029124,158.1255705,177.5666092,149.4706572,148.1222305,212.6664084,257.6965539,164.4736742,198.7128491,161.378547,224.3568129,235.1652676,275.6611771,366.9646194
38,136.6061119,170.2024835,189.576555,205.4648346,181.5016166,157.9951957,150.3830116,165.9496455,159.9318945,167.415238,203.7055839,248.4154512,312.1291578,211.8744449,191.3190623,221.7787501,206.1052896,215.573646,180.4345939,184.7856491,201.6399017,194.6138471,178.0590469,172.6714762,152.4459264,173.2991014,205.6858074,148.6450478,135.6366636,189.9026767,250.770768,202.4924561,202.1880561,157.0328987,203.8791875,236.165844,297.9500207,382.5482053
43,596.8386799,616.1643468,873.8215007,731.6581423,745.4642539,528.557428,560.1263748,800.6984639,780.4233219,723.7819223,638.6533868,851.350692,1126.123948,784.1022675,632.9651121,637.3157589,527.87616,514.5975443,662.1269038,790.1277605,641.5126322,694.1622879,774.3226804,810.7264851,770.603546,625.6454917,814.5431425,713.8862508,548.7904636,770.3178847,727.0889287,869.0576559,746.1127347,719.8259224,721.8377521,829.6038996,934.0939726,1408.971699
42,132.0807722,180.3322348,222.2023394,241.4488482,239.6989295,181.9866636,170.7680463,156.8451258,180.4585557,188.4263223,207.1511047,277.2331862,311.7551757,257.8987267,231.616671,212.6962574,211.0481462,257.6782171,211.4237767,194.012145,212.3931901,198.3049978,174.1447256,192.6440928,162.3910445,227.9987877,235.7220325,197.2154029,163.3350468,204.4528413,230.1071554,234.697714,234.3141797,156.3792245,221.3028291,234.8592578,301.1821234,338.2596131
45,196.1500319,285.3439492,410.043079,343.3932014,341.1822948,254.132602,246.5014916,258.6210603,359.155661,341.5899118,277.1035993,396.3323572,475.2760286,274.8809114,302.376157,217.3572529,301.0295409,315.6653009,266.3875572,322.7713784,291.2299774,302.7875398,308.6025123,352.0735802,308.2325824,306.6368961,373.6405971,316.3351672,273.0081747,325.1488047,376.9728862,428.4005837,374.5740793,370.2409124,288.1096876,361.0779176,501.3037423,558.4108672
46,112.8074334,151.7438126,176.5672793,220.8693633,191.4170358,149.5530087,142.6369043,128.5458751,146.47807,158.8177438,151.9280473,208.5274581,237.167516,230.4579422,195.9912444,175.5223924,192.302711,209.3597833,166.5520885,165.635394,177.0956581,172.2835965,139.401554,135.6634826,132.5239147,198.8172455,175.7603277,160.9424893,132.7120994,162.3893562,199.6560396,174.5908355,193.0606507,133.992227,174.622984,186.6601484,250.8403034,281.0567898
47,335.1130943,375.6728796,479.4710876,432.1015613,403.8203622,319.6889162,303.9568343,373.1956168,459.826295,440.7940871,366.9875056,495.3143983,595.6446993,345.9343424,325.9070442,284.2034844,331.3905782,354.163488,410.6206644,425.7994712,379.5142149,396.81674,431.635089,474.7736957,464.6116966,405.9586218,479.194158,437.3332942,357.3224001,456.6551205,516.3825609,541.6457173,425.419229,500.3863933,372.7247393,469.8170132,607.0749875,635.5127141
48,172.6410851,246.4812758,314.8102551,300.7848939,261.9992787,221.8779047,240.4927722,244.8893564,300.9310215,287.0691023,219.905182,292.1267866,326.6714407,239.4998305,273.0667375,286.442993,280.9549431,281.9649523,239.3832776,257.0497883,268.7081925,280.621521,245.5078878,262.3797862,259.128156,254.5854501,292.2690718,271.9622772,251.8293035,286.0883631,321.1878286,349.0065144,325.9835452,304.9237585,281.5976832,290.0490447,439.5015342,495.6449643
49,131.8160597,157.6427392,178.8482979,178.0063243,163.6961922,143.4576423,155.0443182,142.6866651,153.8315045,163.728628,149.2541228,171.1476303,211.2736221,174.8537509,192.7601197,165.5792889,176.6815922,174.3662435,154.0073927,149.3113503,180.8537598,164.1195024,145.7331996,133.682565,145.0071805,161.6906526,167.4055017,160.8822029,144.8325543,166.3295583,202.9780665,178.6050846,187.0399429,153.5104491,171.6913855,186.4692065,242.5961644,291.5404349
55,1170.271117,1391.877715,1505.382962,1292.180475,1339.085407,1101.850146,1208.72949,1238.752711,1620.982807,1371.139438,1156.306871,1679.120232,1510.921534,1239.561709,1122.99688,1546.130309,1294.7204,1031.140312,1166.706314,1432.674022,1275.208442,1327.032161,1369.346264,1425.577123,1311.598405,1346.014181,1421.396123,1384.519552,989.7322612,1438.772054,1392.475041,1331.004908,1286.732837,1455.569499,1364.10462,1504.540424,1480.228351,2076.559954
52,202.3670011,285.3878482,382.6185515,308.3159402,297.9967506,229.2816406,267.0305288,320.0920514,363.0675676,341.50511,259.355147,271.2585395,396.1766338,255.2403592,332.7232941,311.8122968,302.0225096,340.2314208,263.973174,253.1337237,295.8677107,305.0445588,275.1612024,246.4040233,250.7970268,253.0530792,276.0286189,290.9726967,301.8150622,292.7390184,361.9550803,394.7309399,373.0497304,331.313992,309.5414288,325.266362,481.7622097,546.6864565
51,315.0717586,483.8307125,569.8287477,528.8592294,459.3800118,419.5976657,536.7260642,507.6756888,612.8847035,524.9249644,415.0104822,596.7776443,555.0112229,439.2895409,383.2453962,416.743136,488.5760197,393.9632074,448.3666467,578.4896666,556.7297347,565.9547818,549.6005935,607.1945876,642.9325472,613.1720311,692.5548638,595.3878166,490.6291702,676.7471413,672.4787686,668.50808,605.7652522,676.3649641,544.1067801,613.6559603,732.880992,827.7435821
54,419.3688522,584.3798607,654.5457517,621.964776,548.2057234,461.3498771,549.3996383,562.9512164,755.2268058,611.2458745,485.4993765,784.2251468,634.6049046,544.2677722,519.6483721,681.8789389,585.0192054,453.3350804,534.5664459,683.9310249,616.7459583,686.262345,652.0620884,715.9388827,671.6774602,635.7798949,771.1456399,661.8915279,521.6855649,688.6135198,682.3377131,743.39009,666.750901,791.8616741,660.1317449,646.574771,826.2379274,1032.385048
50,169.9129938,180.4812637,197.0451785,214.1116927,184.1111145,186.3396869,210.446208,181.5902701,202.2330692,192.4309071,183.0205979,189.8883104,209.0090178,198.2837934,186.8914446,200.3341588,200.0585891,190.8429261,188.574616,186.7998901,208.6615628,199.3165274,195.3071837,176.3969513,189.6450522,206.4577954,214.7158183,207.6115251,188.709383,183.4971046,223.5179795,183.2076379,183.8738434,179.6974787,198.684977,206.7378846,232.2192667,246.0763243
57,177.9357243,235.0045304,301.4933687,268.9079709,215.4519031,198.2325229,205.9414181,276.9752937,288.3068476,275.1132335,217.776091,271.0656458,374.0709029,223.6885091,266.105697,249.366365,256.1346305,251.4878302,222.4458452,232.329715,287.8826193,292.3959234,255.092921,254.4914884,261.2760211,225.8784603,269.5473657,287.2003322,269.8022196,280.800218,330.305201,387.0624599,334.7639505,320.3044259,299.7742749,316.8896207,484.3434037,575.3215648
64,819.5660832,1087.014366,1163.135174,1050.481936,899.2701851,858.624434,944.6155442,1112.970005,1293.336746,1118.810457,1033.341006,1340.181774,1473.017454,802.0810959,819.2207502,1108.638182,1077.13162,962.5220251,1042.229209,1161.034664,1113.413798,1159.043918,1165.662119,1167.603416,1126.862904,1150.008631,1241.340044,1239.878678,900.9850539,1319.637916,1249.249553,1318.725129,1211.029453,1371.673907,1363.654302,1485.639407,1534.604046,1968.440894
53,125.8548525,137.6861593,149.7999089,156.6692774,145.5742736,128.1623763,129.8571842,136.281551,153.3617918,159.5169419,134.5245844,174.8670866,195.594155,190.4006851,182.4637757,163.1465257,172.2436636,164.528901,143.1086885,175.8832972,189.6923272,170.0069181,162.5151565,138.9003191,157.4262206,170.0422906,182.0322774,177.7931899,157.653039,178.3366939,229.9819013,181.8672402,188.0784086,171.9098669,187.1083396,179.4195206,238.6510488,284.6784893
58,129.7563587,129.0392117,134.0971776,142.1274023,131.6285629,133.2657382,160.3584425,132.3843429,129.8286993,128.1056102,127.5427035,134.2553145,130.6092969,128.5176126,133.9075734,131.9084336,133.9759119,135.5605036,135.8103795,133.4193242,137.3686495,131.569629,140.1244806,135.6402736,139.5089404,142.7158945,141.8861707,151.0245582,138.1786208,139.1240211,139.6797626,137.5440759,140.9691942,143.0258593,143.0648579,144.4447569,152.9398041,151.0277901
61,165.9128702,219.8342547,304.6616829,244.8333841,243.9191767,188.8974929,204.5708388,223.4288304,229.4317378,225.5380723,191.3712961,232.6644883,309.201076,231.9247539,268.3009566,218.0560121,252.0399563,231.5922945,200.7077141,187.4289668,258.0716176,221.2283647,209.7423141,173.3483591,197.3358116,173.2412622,200.3434916,244.8050486,211.031883,193.2394382,259.2198558,274.4398209,249.8224388,205.0465219,214.0197251,239.4036744,390.6688545,414.522075
56,201.4777537,202.4025756,237.6119087,270.6467198,237.4546395,227.1039419,243.6750328,232.6228493,264.8732274,254.2777618,219.9621149,256.9059436,294.337401,278.6294403,254.6255171,269.5103809,275.473471,268.8853046,249.3077861,288.0496372,303.9154276,272.9169256,289.9081479,250.0030478,273.587294,265.2601521,294.0040916,295.2760565,274.6098546,253.7362116,297.8771609,246.8064919,269.8549104,269.4442216,289.5683701,278.6114212,322.6799968,330.6387251
60,114.4637949,107.0962068,117.9927223,155.3471095,132.8664437,124.3927725,138.7033239,117.4361599,125.5074642,123.5335331,114.046265,128.3673603,153.9793205,142.7414457,139.2421318,148.2450288,159.5764778,160.7280189,146.5857929,148.2026491,185.5530101,159.6830634,193.7859798,168.0003416,196.7566146,189.1702155,207.971905,236.0493559,195.9314492,181.6198894,197.8416291,172.9010748,178.9163368,191.3719177,191.2047926,186.4035618,211.6624617,244.8467505
75,428.1448712,630.2534948,858.0348534,771.1455396,575.3605765,499.0190506,545.8386535,704.4695968,871.3905955,788.5083832,581.8584874,896.2452912,961.6655722,412.2750429,567.2332375,795.0398431,777.7511655,648.0021099,517.7662774,746.7799903,899.4474164,888.4033716,825.5063704,788.1871918,837.5202454,824.1781856,1014.184752,851.8947084,741.1293992,991.9254869,1021.510355,1020.788596,898.3966406,1146.768388,951.0689407,1029.875957,1131.309434,1722.298596
122,387.2011075,370.2913509,466.947783,453.3584677,384.5499759,320.9892077,380.616385,385.7284363,446.0105177,512.5933694,367.3674288,427.0303403,488.1798096,406.2508869,380.4692185,452.2232536,495.0337879,412.2087567,438.5669048,339.0935649,451.9455017,541.7816769,474.0728759,411.7195186,394.3388996,324.3501974,465.0393691,419.2377969,381.2135565,391.4364813,451.8252342,488.0053755,379.2396332,382.1960991,522.7231147,422.8521056,482.3885386,565.2544908
129,230.5947917,230.4244135,312.1940717,275.9352596,222.3299166,214.1493789,323.8717863,250.3430098,340.6051461,314.8577591,243.8956187,304.5805595,393.5551679,298.7284514,289.9748954,359.1827295,385.8638701,310.7128735,354.7160901,254.8631873,392.4731308,437.6240211,379.5352977,349.7853874,369.0644019,322.7573949,411.4863823,402.3963897,318.7375989,282.6601225,378.20051,436.3622622,354.101742,350.74799,424.2302945,376.0838985,429.8832704,478.9282948
142,460.6082568,451.9362804,633.3834143,478.0265688,466.2731421,478.190311,383.9840532,589.6013597,662.8932515,560.3242471,451.9843824,551.1180537,590.5041556,450.3554597,411.4939577,575.9328646,677.3165293,479.191929,494.3912524,637.7727132,618.7959966,629.5359175,739.188378,609.0247061,767.7171986,646.3282534,706.1636254,749.1849384,653.0279349,600.9187097,802.2338211,800.6685199,735.2734873,734.181024,763.8307926,779.1181954,762.4371144,702.5843293
133,414.1654825,359.9292829,473.4413493,429.6070729,341.1126568,320.3189458,412.0556123,419.9404816,493.9698796,520.5819856,358.8853118,428.1715678,522.1646691,446.0471892,389.6268906,454.7945437,498.5409488,418.3959719,447.5113764,354.3872709,523.8010443,616.8473785,506.2617136,476.9832972,465.8226269,373.8983967,515.8096242,480.9885189,434.1219496,371.2665258,452.4034101,565.5987572,432.4865984,464.8570053,571.3032369,517.0695931,522.7392321,624.7573383
134,294.6635572,286.0683414,346.4225188,289.691656,262.7519773,251.8115852,361.7941444,364.5837589,395.4040451,379.7365863,290.412932,338.0733741,439.386717,318.1361565,311.5611715,408.9239822,405.2969425,328.843209,355.8105481,288.2503286,392.9498701,442.7650069,370.9362543,365.1719039,372.7171728,342.4522334,413.4135982,417.6415108,374.4666357,346.3543774,400.6046365,453.6149722,365.3503651,379.1469058,432.3590726,423.8812355,471.4328473,547.5233285
138,625.4005723,560.7063018,778.7290607,694.804079,598.3452677,604.567338,557.2961929,848.7523982,931.2795696,755.141312,578.2206038,703.8391487,778.9355619,601.9844071,515.6805704,779.7739506,862.8873022,616.7523805,602.8869843,818.2952121,858.5231947,899.038456,1026.514889,855.8218481,1006.096258,889.6446314,986.6877052,1089.547072,847.120504,846.1547403,1096.033794,1079.876418,1047.752349,955.4400047,1030.709323,1034.407302,1150.571732,1051.764855
144,480.625718,627.4628739,758.8231224,558.7234074,555.2448506,596.9781455,465.0826485,588.8292399,723.1970053,698.5325687,564.2348283,564.5814379,677.7101786,520.3813559,531.6032846,602.7698366,605.5766117,576.903266,546.3489466,651.4365306,634.5498432,573.3111217,677.4356769,644.2342583,669.9904558,657.0654121,609.8100782,690.2925542,634.3110349,607.5996796,736.1098234,657.9358927,629.1169133,688.4529566,678.7302132,689.8441063,695.4780523,613.8302836
136,778.9453495,586.1851492,871.6908855,806.1342744,743.872846,681.6477004,619.2794128,875.264196,976.0463637,771.7084597,560.0343981,720.6681891,742.4071523,714.9522664,604.4456162,797.0171337,801.5917452,620.2887972,651.9301695,803.9454235,849.8606899,894.8489629,995.6655724,835.9397622,968.2182353,814.6136408,932.2661144,1145.765109,852.9448914,845.0359365,1082.975993,985.9087547,1031.460387,947.8728527,906.8696493,922.7073004,1103.31345,1104.98777
139,358.5493823,364.362625,444.5106525,439.5103782,408.9583458,385.1907846,397.4820711,411.5408023,483.900364,375.9253005,295.3201302,418.9900288,462.0571682,343.6378241,367.275713,364.2364658,405.0844878,351.7796144,311.0773171,372.6943026,451.3909826,411.7039979,452.162308,413.2753552,397.0287254,383.377608,469.3715634,597.1476354,451.8327028,454.4049387,542.0752668,510.1239132,549.462765,438.6676855,447.022981,408.4153351,497.0749675,499.3166054
146,372.010231,315.0621201,447.9898959,398.9154214,336.1424383,365.864479,345.5230288,435.2267332,550.998379,430.8891144,336.7589015,464.7355688,539.3165303,390.8729952,376.9861434,413.0755118,510.3644875,416.2714885,361.2331948,546.4509992,580.1734438,571.9540154,590.7242492,539.2045035,615.0299789,536.1914251,575.4770192,667.6521091,553.4428194,531.9978281,695.307282,690.0471656,644.5774427,603.1890806,618.3045573,647.8247381,645.440821,654.8381939
145,354.9059785,471.2311886,668.5297279,483.0697953,407.2270508,443.4783457,384.7649327,521.7979105,644.3811306,624.6448965,437.6845181,582.2015304,560.4400183,468.106752,488.9919589,579.7927959,576.5100317,453.4862153,454.4350246,594.992516,659.3295506,566.1264355,687.0922863,600.8307383,690.9987106,662.7290585,624.2217617,711.2746915,638.3569321,617.0003059,855.6766259,720.4424668,619.5972224,759.2852301,774.8492553,745.86728,788.214171,681.1465251
149,491.6761684,451.6234232,615.552117,601.2920844,442.5746993,518.9702017,466.7471075,615.5956246,747.9648291,568.3580368,428.0268731,542.5021466,716.6840452,554.4662958,485.6317332,575.1364903,650.9015445,464.3286848,468.1660184,648.8389731,718.1354389,739.7064188,767.2231321,708.8640308,788.9575161,688.8200973,703.7823173,969.2217709,709.2365657,749.7355046,874.1253785,818.0675016,798.3209988,782.1892354,780.4915342,807.7456996,984.1697982,1092.370846
152,532.0904423,599.6888694,695.0708376,556.9697258,604.1343824,610.9934572,441.7896927,523.5819839,722.0681408,749.0103371,599.7259509,485.0216766,731.7321857,597.7646066,522.5338011,653.4961979,602.5145597,620.9094735,548.0158525,756.2184332,787.5072189,639.5430813,744.2557842,740.2753727,712.0040638,757.0613043,744.5210897,767.9514838,688.3001547,710.8015529,778.7306595,815.3850475,742.4771531,767.1987506,723.2526344,745.1028973,668.0131609,632.2968303
153,462.1372251,462.6394209,576.2885858,554.3461875,430.9942703,467.2858609,485.0441877,598.6558488,721.4036637,602.2351988,384.3634624,512.7363316,675.8166386,499.6257364,445.4812487,507.4644642,514.4931395,401.8434543,466.7416844,621.2000451,653.1250929,702.5409211,754.3518291,662.6462254,763.9774638,674.8661402,614.5505984,973.8982555,718.0032122,639.0240871,784.8714766,804.7305128,708.6068473,690.3229403,663.7889124,700.5666429,866.9702013,880.9762355
151,449.9937827,408.1811768,567.7177904,574.8980927,475.3646783,478.6191308,421.3044409,616.6302482,702.9360456,555.9880566,498.2235962,649.6436723,804.5166784,498.1284422,390.6852535,660.6204885,702.3782755,582.7410475,504.1229693,803.395828,793.0703691,792.9314949,863.8686421,821.6549691,956.3027397,829.5966134,816.7188924,1027.542434,748.8480968,740.6667922,953.2529834,903.3966115,828.7702116,807.1235935,901.0690156,893.3478019,969.6413598,1104.17772
