GA_ID,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
70,102098.8844,101092.4229,101421.7047,100978.1971,100898.77,100959.9029,101980.9178,101109.64,100004.6828,101134.7073,102243.4176,101738.8439,101331.1958,101359.2764,100965.5994,101221.8093,101713.885,101972.7296,100884.3743,101794.237,101463.9532,100993.2461,101124.2217,101290.6043,102210.9146,101638.4093,100514.1326,101312.3155,100681.7853,101649.8953,101199.4329,100855.4596,100723.8323
71,101630.7866,101949.5702,102146.2664,102060.6292,101686.1939,101583.5671,101242.1844,101080.3818,101126.9484,100927.087,101125.0729,101289.5839,101583.5307,101896.0903,101942.4611,101850.436,101692.1491,101577.5402,101228.7673,101224.3061,100888.4382,100855.6245,101021.3488,101303.4627,101618.3908,101917.7669,101952.2201,101956.5436,101824.4086,101490.2344,101224.5345,101066.003,101117.3639
72,101889.2721,102126.6683,102585.3622,102455.3464,101926.6701,101859.9863,101412.5413,101262.4761,101219.382,101284.9504,101437.8871,101669.9575,101991.0827,102081.5284,102186.2069,102064.8527,102012.427,101913.6315,101454.4251,101531.9889,101184.9381,101256.0009,101402.0455,101660.1784,101936.0818,102179.346,102289.3693,102218.1537,102245.7627,101862.4735,101542.5462,101279.6144,101479.376
73,101719.5366,101743.5099,102433.2445,102346.0343,101891.1645,101701.9927,101166.3268,101273.6645,101225.4365,101725.9952,101460.5261,101615.1474,102282.8376,101872.9758,101873.9984,101848.6989,101905.3291,101717.3941,101559.7202,101589.2993,101306.3889,101505.2386,101720.1326,101841.2439,101788.1907,102077.0923,101991.7105,102011.4534,102333.2664,101885.2653,101400.9278,101228.2076,101514.4924
74,100623.3462,100341.8701,100853.3837,100879.6879,100438.7653,100392.3776,99861.70966,100020.0919,100280.5918,101234.1304,100514.156,100416.1579,101325.7292,100807.2795,100756.34,100768.9776,100409.6945,100439.124,100543.0837,100676.8181,100271.8237,100447.844,100822.2103,101364.0716,100441.0706,100823.7863,100609.5311,100639.4242,101032.7237,100787.1067,100143.25,99951.7617,100068.5562
75,98825.73308,98279.51621,98622.55715,98908.96864,98581.25117,98258.75625,98583.7673,98483.61309,99141.60921,99217.62637,98787.98243,98785.85072,98879.71187,98738.11274,99361.62751,99311.1403,98499.07554,98732.54995,98817.72875,98742.04575,99190.14416,98274.62615,98428.94081,99152.03648,98753.27957,98710.99006,98673.54902,98781.25818,98383.29653,99104.17819,98748.56738,98896.27821,98453.9066
76,84650.43208,84252.56528,84744.65497,84660.05014,84619.70632,83971.00159,85194.75381,85249.38522,85400.17271,84941.80846,85135.48857,85076.92692,84689.29755,84594.56493,85105.11777,85138.21235,84392.042,84004.95599,84551.15763,84529.65771,85516.09327,84889.34552,83924.89244,84160.5554,84381.58973,84198.33178,84639.4137,84192.01295,83792.29713,84833.98765,85260.39903,85971.80202,85589.60004
77,63390.76508,63076.13047,63524.32158,63276.13387,63271.03252,62876.11616,64366.41942,64294.51501,64349.99838,64038.53507,64041.83026,63290.04199,63528.27857,63173.94208,63898.72795,63979.98156,62911.31248,62736.88039,63436.62068,63897.37704,64547.65047,63823.69194,62735.57943,63080.55982,63218.634,62636.32035,63387.5282,62562.02471,62358.6616,63385.22647,64414.11842,65010.30341,64685.79448
78,101017.9025,101224.7867,101338.9979,101348.8784,101303.1878,101236.0172,101160.9064,101164.1437,101252.9587,101154.8103,101058.77,101042.7844,101065.3898,101238.5561,101253.4496,101266.1922,101223.043,101225.8546,101175.084,101253.8314,101166.6093,101069.9257,101090.5413,101042.071,101067.5731,101241.8867,101235.8922,101295.9421,101277.1058,101151.662,101054.7198,101148.2679,101265.916
79,95637.56766,95652.31906,95716.1588,95743.1526,95766.46927,95830.20646,95863.31422,95902.3687,95978.6838,95891.53938,95773.05151,95724.88161,95647.26245,95681.43823,95652.24755,95669.92885,95680.29453,95848.45177,95872.00823,96004.2874,95919.71099,95809.18865,95791.40766,95730.67406,95704.30594,95722.58943,95665.58922,95705.80495,95778.82266,95830.74339,95795.83094,95925.57979,96037.04135
80,94697.76821,94229.27562,94039.3473,94205.67046,94682.23919,95106.63862,95405.0835,95509.23863,95447.96444,95384.35442,95118.2625,94900.25755,94689.84835,94333.42061,94003.95963,94127.91895,94643.81028,95180.63228,95396.5797,95630.89116,95508.21997,95313.34086,95161.59925,94981.86426,94802.83575,94356.57501,94107.88756,94154.63605,94730.1422,95141.74746,95354.14607,95630.98195,95720.43305
81,100408.0612,99686.72648,99472.65158,99710.49091,100362.7863,100877.3444,101405.824,101550.3785,101587.5615,101485.785,101122.8899,100753.0738,100422.5778,99877.96603,99422.32762,99635.79781,100346.8984,101028.4598,101377.3919,101687.5706,101628.2826,101485.6545,101278.4951,100860.6332,100563.8406,99871.06242,99593.07592,99636.76011,100422.9226,100996.3567,101434.7373,101767.6645,101907.1697
82,101523.9089,101165.8531,100978.9477,101245.9054,101647.0141,102112.0381,101974.6257,102094.1734,102054.3935,102150.9014,101737.238,101680.6702,101596.7962,101262.5352,101002.2336,101213.9069,101817.748,102354.8015,101939.0265,102057.6493,102198.2143,102351.6762,102085.3593,101513.6078,101897.8614,101360.6643,100909.4676,101274.408,101826.9764,102152.973,102691.1519,102277.5214,101992.7264
83,100178.372,99688.68379,99678.57332,99718.62996,100115.1389,100753.4835,100373.7533,100639.3558,100906.5684,100968.8571,100160.1115,100060.537,100250.0274,99964.79563,99760.02375,99959.3884,100396.688,101129.7684,100603.5146,100876.169,100352.9254,100717.4178,100604.588,100066.4164,100490.1629,99793.04051,99727.67367,99930.11594,100341.0574,100432.7121,100960.7462,100498.4267,99855.44801
84,99816.79035,99509.93534,99434.88122,99372.31915,99646.05695,100026.3119,99130.5751,99033.29444,99480.60359,100456.3171,99310.26984,99199.27555,99979.49978,99782.29712,99690.98481,99710.18997,99826.24885,99984.53957,99864.11244,99528.79247,99180.11282,99668.79744,99957.42727,99364.69163,99926.46088,99156.45768,99608.74552,99633.40423,99709.22032,99827.55826,99356.93632,99056.42117,98587.47073
85,101529.196,100993.0543,101173.1961,101221.8816,100946.1311,100370.6983,100377.191,99678.3184,99605.56012,101348.717,100719.1587,100485.9299,101371.8282,101047.8674,101191.9328,101233.7855,101353.0835,100976.6769,100699.7249,100434.2859,100440.9857,100417.3709,101244.5288,100514.6343,101496.6744,100816.3041,100991.7939,100881.4959,100408.5327,101355.7189,99966.89934,99417.54195,99574.90686
86,101205.6223,101493.1088,101618.043,101627.8807,101511.8112,101367.0367,101192.0651,101111.5401,101170.7323,101051.3949,101033.1766,101050.4108,101237.1835,101482.3378,101515.2946,101503.5243,101440.7834,101330.6981,101191.8601,101188.1613,101060.3171,100981.774,101052.501,101105.417,101229.9479,101487.5759,101513.3622,101570.2947,101478.7784,101238.7361,101072.4738,101071.8449,101165.0796
87,99050.02415,99278.60791,99499.42614,99537.24564,99311.02918,99113.91663,98931.65239,98752.94012,98755.19769,98567.53855,98588.44956,98643.1804,98999.16411,99224.17108,99321.06963,99339.42266,99275.67651,99082.49792,98864.63524,98804.69513,98512.75415,98464.48313,98672.89224,98791.71937,99019.66884,99415.26724,99386.61719,99442.81571,99303.91618,99069.70847,98798.28277,98657.78715,98757.82639
88,101941.8809,102050.8144,102573.1782,102516.442,102085.3153,101902.2731,101587.4012,101445.1643,101422.9307,101271.0792,101402.8568,101593.436,101972.6957,101979.2057,102187.6417,102145.3675,102159.4071,101880.8394,101583.3593,101544.2148,101250.7762,101345.1444,101469.818,101647.7521,101914.5998,102397.2486,102358.3916,102385.6992,102307.7195,101917.2173,101595.8737,101395.0435,101579.6539
89,101904.8688,101785.7475,102459.2648,102400.1372,101929.5915,101768.456,101261.2259,101487.8617,101373.5726,101762.0612,101636.3193,101762.2622,102309.9568,101894.9977,101947.6464,101883.1384,102060.4973,101638.1609,101808.5636,101727.6352,101547.1794,101733.526,101927.9326,102126.9991,101945.0979,102472.7668,102125.3663,102269.2625,102384.2787,101869.1114,101498.4393,101399.9794,101668.0176
90,101013.9316,100454.3027,100604.6566,100794.407,100354.9981,100510.7817,99795.83557,100317.8692,100314.6688,101494.7192,100619.1624,100482.4134,101479.9345,100988.4348,101095.8247,100621.2882,100457.4632,100396.917,100718.4621,100844.7261,100590.3082,100821.216,101120.2814,101524.497,100650.4524,101178.2712,100600.1002,100846.309,100984.5186,100588.448,100127.2719,100140.1185,100264.5568
91,99259.58504,98498.13464,98636.97443,98847.80812,98534.69257,98319.00845,98436.28117,98704.29906,98926.94151,99471.15078,98892.07962,98896.13609,99180.3087,99040.76908,99867.02079,99257.56077,98673.02229,98831.63458,98902.24363,99000.15825,99246.12131,98567.02922,98776.17865,99406.11047,98953.11794,99028.15139,98702.32248,98928.14095,98431.96263,98913.07617,98857.34427,99121.39149,98439.33185
92,70377.68678,69821.39958,70458.1751,70113.99257,70077.74452,69609.66159,70993.86646,71108.89391,71165.23344,70923.6599,70851.72537,70560.42584,70326.2456,70087.01312,70950.37811,70710.9947,69831.06541,69519.19745,70358.74646,70671.81707,71364.57589,70664.13696,69846.6974,69963.52281,70160.87356,69708.19132,70024.77035,69559.11284,69168.32126,70206.99422,71122.90885,71889.21251,71466.75079
93,61286.34008,61086.31096,61532.00117,61228.90701,61245.85444,60836.63932,62379.1294,62288.64328,62367.69161,62025.98234,62039.11121,61121.23932,61448.56199,61112.76727,61916.20245,62034.2559,60937.26098,60632.89373,61419.16318,61941.73527,62539.89498,61799.29374,60574.63286,60993.89333,61193.95699,60509.52074,61393.44614,60421.8171,60222.23077,61335.63528,62448.60931,62992.30566,62720.08732
94,100997.5869,101065.266,101190.8929,101214.7267,101232.3385,101206.2379,101135.7215,101156.388,101258.5594,101166.2874,101077.1107,101046.578,101006.9016,101113.2538,101098.4673,101136.5816,101137.3243,101200.3695,101172.1065,101247.1571,101181.1634,101095.1321,101112.125,101057.8841,101054.777,101141.2429,101090.4082,101173.5474,101230.5024,101140.1677,101052.0921,101118.2731,101254.1372
95,100786.8662,100529.4577,100637.1345,100711.8294,100927.5894,101103.4458,101171.5723,101291.6914,101406.842,101322.7632,101123.2256,101006.384,100763.6965,100630.4588,100578.3416,100656.8526,100817.9881,101126.4838,101211.5286,101416.7394,101357.5636,101237.8406,101173.0362,101019.8733,100893.16,100699.1575,100583.5847,100668.8579,100949.5516,101106.7936,101104.4286,101303.113,101477.0791
96,100659.3456,100040.79,100097.3878,100257.7019,100790.4051,101113.2295,101375.1648,101504.1446,101652.169,101532.9472,101271.6601,101013.8479,100658.4701,100213.3096,100042.9192,100200.8683,100719.5674,101173.5927,101394.6193,101705.2253,101641.3136,101477.1546,101360.4499,101013.2912,100818.1989,100274.7982,100085.7929,100186.1052,100832.7669,101202.3123,101315.5891,101624.701,101753.9784
97,87907.84568,87514.31284,87438.79004,87545.63755,88028.90892,88316.77116,88613.70281,88520.49772,88529.87813,88355.20315,88184.84449,88070.52974,87946.1902,87600.13676,87345.90323,87556.60511,88114.88859,88534.8736,88547.08043,88632.54915,88446.69277,88238.45548,88216.01862,88120.4822,88133.8116,87626.17296,87418.7388,87470.6651,88145.20847,88437.18803,88528.60715,88601.24674,88570.03824
98,98705.98062,98352.7229,98123.61407,98451.50176,98894.92877,99304.36311,99322.82817,99476.51799,99425.63701,99378.91111,98952.60503,98888.15114,98756.3872,98297.78224,98047.28674,98372.3289,99051.05661,99723.99282,99368.94245,99545.56588,99537.86029,99423.88434,99233.85313,98887.6894,99039.77201,98484.66822,98120.32587,98450.72009,99043.77416,99408.90254,99928.5016,99752.35785,99428.26258
99,99747.04876,99289.05677,99199.16354,99457.80823,99899.924,100235.33,100199.9392,100562.5342,100691.997,100601.0607,99887.79075,99776.68223,99715.34449,99202.43597,99099.10572,99428.23359,100046.5974,100914.0131,100402.9858,100798.2163,100383.1569,100342.1286,100324.231,99897.26884,100030.184,99425.38752,99260.52744,99486.9645,99983.65636,100243.9484,100844.8284,100601.5259,100075.4574
100,98893.23915,98530.47729,98404.7011,98394.95521,98664.91739,99228.97342,98315.60986,98506.22734,98978.36025,99669.22001,98410.11833,98247.5877,98839.7391,98888.01843,98717.03672,98979.60133,98868.18106,99429.64616,99252.04803,99053.21545,98379.33293,98390.47733,99151.78051,98591.23791,98976.80702,98208.34041,98666.52959,98627.62158,98859.82328,98780.78891,98549.51607,98391.42268,97986.23869
101,101526.6258,100541.2843,100960.865,101019.9416,100657.3017,100160.0882,101283.154,100424.1854,99344.4686,100947.8848,101408.8033,100819.895,100793.8921,100924.8553,100819.3303,101303.3689,101481.0166,101506.6394,100362.6427,100940.4173,100700.1898,100302.1949,101084.8691,100626.251,101635.4027,101182.8573,100418.317,100902.1676,100327.0316,101371.9032,100773.2196,100060.4364,100121.5499
102,101097.9029,101257.6163,101387.6597,101410.6466,101401.2371,101271.8388,101158.5424,101106.7438,101163.8943,101095.8307,101047.801,101008.1203,101088.7526,101280.8623,101285.015,101331.8868,101287.475,101285.522,101186.3922,101207.0935,101112.5533,101042.9061,101094.7474,101079.4742,101134.3074,101319.3651,101287.5485,101376.8668,101364.7643,101199.0235,101073.408,101025.5712,101173.9905
103,101525.0946,101656.9071,101889.2887,101934.5504,101855.1523,101684.3011,101495.486,101324.1194,101274.2682,101194.4556,101163.1196,101077.6081,101383.0965,101679.1879,101735.5873,101853.7644,101793.4421,101666.1735,101464.1393,101438.1563,101126.3546,101107.7056,101274.5671,101293.105,101478.175,101869.7284,101822.3648,101891.7419,101817.7799,101628.7872,101367.4155,101100.1661,101305.544
104,102067.0627,102141.0066,102529.216,102579.8047,102395.8886,102086.0495,101872.6098,101786.2151,101720.3268,101620.2651,101477.1943,101661.3699,101943.7967,102074.9534,102253.7905,102361.5323,102417.3192,102048.7514,101857.36,101769.9165,101438.6551,101754.8885,101770.4657,101793.5811,101975.3549,102676.4293,102525.0696,102567.121,102385.9133,102096.5552,101793.2855,101546.9172,101757.63
105,101996.5575,101896.9015,102077.207,102092.1239,101923.6218,101797.0578,101275.8978,101673.0285,101599.0918,101863.4835,101763.9054,101702.1306,102063.1163,101898.5413,101797.4754,101916.6551,101951.016,101491.4559,101958.0981,101887.7014,101638.7235,102041.5642,102109.2647,102276.7248,101885.6441,102639.9214,102131.3141,102328.555,102233.5128,101757.5562,101507.3611,101456.4898,101670.6369
106,101099.9689,100424.8615,100000.6197,100309.9928,100018.3015,100466.5182,99588.7017,100367.5005,100262.9174,101494.9597,100636.1549,100363.6667,101284.5481,100941.1608,101075.0922,100430.2187,100194.1988,100161.6609,100803.9651,100956.0781,100656.1591,101009.3655,101280.8397,101534.3459,100638.5467,101122.5251,100377.8307,100763.5964,100646.715,100318.3491,100126.0622,100106.6701,100229.8108
107,99280.19513,98512.21326,98441.59144,98718.52329,98338.62123,98212.86508,98301.86742,98815.80441,98737.00975,99371.17718,98842.22038,99020.04323,99078.47645,98962.06257,99918.59111,99099.94231,98604.24094,98744.71346,98809.65987,99044.48844,99175.23821,98701.33836,98751.41199,99175.462,98868.03482,98959.8059,98476.4975,98783.6039,98269.56509,98641.2357,98818.89082,99260.87921,98439.2644
108,78951.61808,78483.90789,79029.14844,78866.59479,78727.5772,78262.07296,79338.45289,79573.55348,79568.9151,79294.994,79480.88541,79334.96592,78928.38154,78693.21852,79576.24155,79300.85704,78527.28307,78245.41011,78857.01499,79071.8752,79819.65639,79109.11214,78525.44794,78531.92257,78720.3867,78537.12906,78676.46901,78242.24363,77831.01266,78756.22039,79580.97838,80331.01395,79836.10727
109,62954.03024,62714.73904,63116.07462,62908.86856,62898.26395,62490.81556,63952.19033,63875.45986,63927.4957,63572.15135,63687.16542,62745.05138,63058.15824,62764.39798,63453.03423,63676.60271,62475.40551,62342.20758,62939.82384,63426.48418,64107.2098,63386.15997,62234.52795,62596.54168,62739.75897,62148.13934,63009.37599,62116.08305,61889.1058,62881.59086,64000.36141,64542.07529,64264.62684
110,100976.976,100982.8147,101115.0205,101161.015,101199.9315,101165.7792,101112.7114,101121.1767,101240.7559,101158.7889,101071.7778,101023.7581,100963.5083,101066.6122,101024.9894,101074.2754,101110.921,101149.6561,101131.3346,101226.1508,101184.4934,101125.0172,101107.6269,101042.136,101031.2354,101096.17,101051.5223,101126.2552,101209.2179,101126.2396,101042.0586,101093.0533,101230.1513
111,100880.3196,100700.8537,100906.3565,100975.1033,101106.658,101124.2275,101119.8029,101193.7535,101378.4695,101282.8949,101152.4305,101016.6329,100845.7349,100815.7928,100839.4544,100912.4296,100978.7162,101066.2724,101150.8356,101351.4816,101333.1385,101276.0788,101181.7716,101056.5311,100955.6682,100858.4366,100813.93,100933.8805,101111.6153,101099.0591,101041.9618,101228.5868,101394.5647
112,100699.3329,100157.3564,100303.0731,100454.7764,100894.1715,101120.2661,101300.9159,101389.6166,101573.39,101434.1464,101231.4956,100971.2626,100675.6782,100315.0297,100243.2025,100390.8471,100756.3875,101091.8688,101296.6816,101614.7996,101546.0579,101420.8973,101272.213,100989.0267,100833.8675,100379.061,100231.6866,100381.7937,100875.1594,101135.0933,101179.2264,101498.8057,101606.0746
113,94212.31892,93857.09871,93789.68062,93991.57864,94504.90381,94943.76128,95411.66416,95407.05006,95448.15899,95284.91984,95051.48337,94640.13737,94233.20297,93802.96297,93752.95064,93938.13511,94526.98177,95045.72874,95298.44822,95665.27877,95527.85495,95278.34487,95100.41089,94651.75753,94571.42581,93857.87226,93767.29802,93931.47566,94480.2833,95063.88244,95273.67502,95523.94344,95485.95736
114,80353.27361,80168.66283,80033.57677,80185.13406,80487.34047,80641.15425,80692.58916,80584.32112,80390.31201,80292.45204,80284.44543,80353.25664,80366.7116,80153.9371,79980.19802,80132.59165,80560.43473,80777.23275,80596.60488,80611.64274,80402.86733,80157.37303,80220.73141,80374.05297,80513.87313,80206.1648,80010.88404,80131.89079,80534.9345,80701.47944,80682.54482,80631.55323,80444.27274
115,97487.20102,97001.69951,96921.74345,97146.0532,97641.16011,98101.37693,97968.60425,98406.8747,98599.24665,98424.92487,97700.99835,97555.66681,97411.02565,96986.31037,96860.07768,97200.96911,97698.04332,98565.56529,98398.32437,98747.42232,98148.07668,97858.71443,98129.20632,97838.9086,97644.87562,97071.13036,97013.70134,97167.57439,97746.1596,97884.92826,98408.94812,98457.75842,98014.37484
116,100576.0556,100020.7005,99896.16409,100075.9454,100319.8331,100981.8164,100071.2552,100485.2941,100947.453,101442.51,100205.4503,99947.47546,100352.5227,100541.6029,100231.9297,100713.2191,100574.5049,101281.8415,101264.4589,100894.1364,100435.2435,100021.0111,101149.0105,100393.2572,100549.2801,99893.19658,100242.4475,100111.5842,100493.1698,100491.348,100283.9498,100240.2721,100141.9522
117,101694.4072,100628.1563,101066.5155,100925.9491,100846.7686,100495.2141,101443.0255,100755.5987,99692.82856,101260.0109,101573.6386,100887.4386,100985.6922,101244.1792,100961.214,101364.0887,101603.4118,101839.1158,100799.1829,100950.4894,100887.431,100463.8649,101456.8336,100863.7835,101838.1076,101175.4455,100595.4475,100884.2896,100459.8843,101418.855,101191.6845,100451.4107,100507.5518
118,101068.8351,101146.7802,101279.0648,101317.8258,101323.2639,101233.5046,101115.4549,101089.3387,101167.9684,101090.9478,101057.5917,101008.0424,101016.1507,101206.6611,101154.4103,101238.0784,101197.8861,101223.1416,101121.2006,101199.659,101107.8944,101067.888,101093.7075,101050.7191,101106.2972,101250.061,101230.6781,101293.9805,101322.6682,101205.1547,101081.2416,100992.982,101161.7819
119,101577.0157,101594.2716,101896.0707,101899.9021,101874.6828,101766.9982,101529.522,101400.2444,101368.4558,101272.7462,101260.2271,101231.587,101319.4615,101711.962,101660.9831,101847.011,101786.3085,101691.8944,101492.8364,101554.6718,101252.9665,101296.2693,101342.956,101307.0627,101502.9494,101880.5125,101834.7383,101872.8154,101865.2052,101688.047,101440.0016,101088.5773,101380.2865
120,102193.8906,102274.749,102458.3212,102479.6071,102511.484,102264.6235,101942.3774,101967.9408,101911.649,101827.5586,101600.7306,101699.1628,101754.1753,102193.7227,102173.0528,102407.3354,102384.2287,102095.868,102056.099,102030.8836,101698.5692,102024.1279,101977.2595,101752.8405,101995.721,102689.8093,102556.1569,102592.1576,102483.7123,102180.1548,101936.057,101606.3856,101894.3097
121,101949.4933,102041.5126,101483.1139,101580.8792,101683.8016,101843.6552,101110.1604,101747.9215,101687.2088,102028.9807,101855.212,101461.181,101886.8212,101925.6342,101622.7079,101753.8341,101526.9087,101220.9265,102024.9993,102128.8528,101680.3284,102250.439,102228.004,102141.7556,101694.8284,102366.0535,101871.72,102169.2807,102060.4757,101635.4812,101484.7348,101327.9077,101590.1716
122,100857.0606,100219.6668,99239.99702,99597.28319,99501.02576,100314.9789,99245.00308,100144.7069,100036.561,101319.8774,100519.5296,99991.25968,100917.4997,100773.6141,100752.2267,100052.8528,99656.25855,99784.78748,100747.5288,101037.4861,100431.1472,101034.1562,101247.9701,101248.93,100414.7295,100687.4233,99915.88564,100371.0908,100187.8348,99944.48353,100092.3897,99925.11172,100025.3792
123,99332.59066,98529.24119,98059.22346,98596.76867,98151.27517,98483.18919,98104.93015,98788.97505,98622.15627,99581.78891,98942.23362,99007.61077,99225.03143,99156.06883,99700.6802,98810.12704,98463.2919,98773.0841,99124.50049,99465.64342,99046.41604,99174.09544,99191.38738,99332.33383,98819.74441,98972.80111,98281.24083,98638.96473,98467.35818,98503.44161,98892.27492,99162.48531,98487.37877
124,84655.5488,84478.9102,85041.6965,84889.57478,84752.38611,84196.68106,85217.4681,85327.22345,85330.48084,85031.9811,85390.47972,85118.27551,84944.05487,84643.72596,85391.40218,85304.47928,84450.75825,83956.63818,84634.22201,84777.19173,85512.33784,84920.03081,84090.41041,84212.86682,84569.33015,84358.17243,84771.69103,84101.1074,83757.78062,84604.67213,85479.4391,86075.60882,85734.72205
125,66250.1453,66129.59892,66745.60365,66305.24817,66358.62466,65803.15468,67309.96999,67300.69796,67350.72281,67101.184,67132.51056,66208.98169,66443.23936,66193.75681,67091.07884,67093.85017,66031.7623,65568.69095,66504.65362,66908.41866,67514.85689,66803.41301,65580.18596,65834.6345,66237.63647,65611.95874,66338.81713,65396.80817,65107.86853,66245.98899,67385.7248,68082.30366,67801.26374
126,100946.8858,100974.1826,101073.4793,101140.8153,101153.2282,101121.5565,101078.3892,101073.237,101197.1837,101123.8655,101056.4252,100983.5881,100893.6566,101046.9754,100987.0735,101056.8697,101069.4922,101093.269,101054.9992,101186.6248,101154.6587,101106.4876,101069.3434,100996.3086,100993.211,101053.8909,101042.9938,101114.702,101172.8324,101119.4419,101042.0068,101078.3944,101185.4504
127,100691.3334,100696.1417,100827.2918,100903.1814,100914.3006,100919.9199,100932.1287,100938.4217,101111.7714,101018.8547,100911.0868,100784.293,100646.9146,100772.6622,100743.3913,100820.6306,100823.033,100904.7011,100908.0531,101084.0399,101080.1684,101008.4275,100917.0843,100800.155,100762.3042,100768.5441,100778.4704,100860.4936,100921.2388,100923.4358,100875.4923,100973.7949,101108.9322
128,96547.38746,96311.0725,96393.02491,96530.47337,96812.85621,97083.10087,97348.80073,97342.42962,97487.34023,97311.26379,97132.95831,96806.96739,96533.01066,96318.75871,96397.42999,96438.30956,96743.84997,97120.28255,97268.43069,97584.01683,97469.72315,97267.26422,97094.58619,96840.64161,96736.07121,96365.37947,96356.53983,96418.03378,96789.85845,97136.69277,97249.93535,97461.47809,97490.59904
129,95942.08672,95649.20724,95619.51391,95788.49557,96250.42876,96687.99303,97093.76679,97103.53552,97190.23788,96981.57538,96747.81441,96335.96262,95990.46886,95582.80461,95608.73402,95721.98032,96264.99992,96735.48351,96996.24551,97364.8365,97234.00892,96976.64456,96766.24818,96325.03534,96231.15421,95638.01258,95572.36515,95685.67382,96213.50726,96770.57592,96966.40717,97182.77341,97218.03691
130,86982.81866,86742.15009,86590.144,86840.57647,87346.00914,87659.91519,87768.14817,88077.63195,87908.10885,87543.74755,87278.44333,87088.06647,86934.92029,86665.45081,86545.46531,86795.74848,87352.9908,87820.92227,87987.70624,88372.31627,87690.56482,87304.90632,87030.8754,87316.06058,87102.44809,86828.99007,86574.96829,86668.83104,87336.98398,87584.01695,87931.42949,88227.63943,88050.35898
131,96612.52948,95980.89322,95915.46062,96181.15436,96742.86086,97365.50895,96955.51845,97560.6485,97783.23497,97521.86095,96850.59192,96726.48449,96447.90164,96185.52133,95867.69371,96321.87677,96743.521,97551.2035,97756.79435,97874.42266,97367.78972,96919.68245,97215.04686,96938.67974,96557.07447,96125.90978,95992.50976,96196.80755,96826.5607,96921.62111,97283.13869,97528.55702,97310.93129
132,100596.5316,99907.76575,99610.3861,100021.1274,100331.8722,101147.7864,99969.99168,100709.8454,101356.5813,101340.657,100104.7662,100043.796,100206.7313,100512.4539,99827.50297,100626.2908,100554.621,101390.2902,101639.5958,100907.0293,100758.5121,100252.7713,101117.4367,100427.0842,100377.5675,99963.64818,100095.862,100036.3656,100483.4208,100500.9522,100271.6879,100406.351,100571.9513
133,100146.4221,99395.43937,99313.60544,99767.84534,99842.01063,99970.71211,99649.10923,99966.52385,99962.53716,100709.4926,99734.81748,99222.77739,99688.82086,100009.5453,99665.97804,100470.677,100204.0486,100856.4546,100705.7688,99472.11175,99916.78606,99623.19492,100820.3659,99584.55223,100284.0802,99731.43893,99839.35226,99565.35603,99647.96456,99964.39609,100045.265,99499.60727,99873.88298
134,102034.2074,100654.7593,101244.2152,101028.3965,100958.5191,100685.4781,102065.1547,101276.3047,99829.77973,101393.5291,102034.468,101212.3376,101062.5287,101452.923,100996.5188,101529.1333,101874.2351,102309.7472,100968.9029,101219.0894,101214.0742,100717.0014,101745.4023,101140.8512,102107.724,101526.1791,100705.7576,101116.1468,100570.5168,101696.6395,101925.4447,101040.2097,100959.2071
135,101050.2958,101146.3126,101248.7476,101299.7164,101278.4647,101205.7557,101101.0696,101058.5929,101143.8772,101090.5096,101067.0613,101018.9348,100982.4135,101200.8232,101106.1953,101230.8007,101165.6213,101156.6144,101045.3049,101182.0743,101099.5988,101075.6303,101077.3556,101027.6314,101102.9758,101215.0522,101224.8944,101282.0155,101311.3032,101218.1129,101103.2718,101054.5518,101149.6357
136,101584.6434,101786.0095,101922.7445,101906.8201,101880.5329,101832.7468,101556.2296,101419.968,101428.0512,101338.5612,101346.5473,101308.08,101262.381,101730.285,101605.5183,101843.3723,101766.8,101639.8934,101515.7902,101608.2342,101359.876,101375.1425,101419.4139,101384.4148,101537.2234,101870.28,101865.3795,101895.2739,101935.6641,101740.1114,101512.6823,101270.9427,101429.4807
137,102135.0554,102499.3285,102420.9302,102390.9132,102524.798,102483.096,101994.8543,102026.6155,102024.8194,101916.0605,101790.6042,101672.1271,101576.8457,102280.8138,102112.5716,102413.203,102278.4157,102083.545,102167.6207,102192.6737,101876.597,102068.7703,102142.296,101822.1517,102014.9643,102538.6072,102518.0042,102540.5956,102559.8585,102186.5107,102053.2882,101671.4709,101974.143
138,101801.2462,102307.7896,101327.0511,101414.0907,101700.8662,102137.6035,101245.1,101806.1136,101900.8937,102167.7107,102046.7021,101401.2586,101792.3535,102059.8348,101648.6901,101765.7165,101359.8155,101248.7667,102158.3857,102337.113,101792.5201,102391.5625,102480.9196,101974.342,101761.4758,102142.3988,101805.7457,102145.6306,102128.8354,101696.7288,101763.7597,101311.9583,101772.0979
139,100595.2205,100286.937,98903.87672,99322.08315,99293.23848,100436.6105,99245.32033,100054.2627,100061.2219,101222.1143,100651.337,99791.91831,100747.7084,100690.2672,100374.3087,99813.12289,99335.47063,99604.22065,100829.5761,101180.9548,100280.6182,101167.4389,101266.5435,101009.5732,100323.4791,100404.2121,99695.88081,100143.0048,100146.227,99940.69331,100356.116,99864.51642,100075.7862
